Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,4,40,20,103367,Oikopleura,Tail,3,0.25,100.6,0.119284294,7877.1,11.8,895.74,0.106847924
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,4,40,20,1371,Siphonophorae,0,1,0.25,100.6,0.039761431,3544.7,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,4,40,20,104075,Aetideidae,C6 AF,1,1,100.6,0.009940358,3321,0,4097.98,0.040735339
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,4,40,20,110708,Thysanoessa inermis,Juvenile,20,1,100.6,0.198807157,11998.2,12.7,29617.5,5.888171906
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,4,40,20,110708,Thysanoessa inermis,AM,7,1,100.6,0.069582505,12282,3.8,30410.76,2.116056978
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,4,40,20,237851,Euphausia pacifica,Juvenile,7,1,100.6,0.069582505,15661.5,8.3,52850.13,3.677444163
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,4,40,20,237851,Euphausia pacifica,AM,3,1,100.6,0.029821074,14728.1,2,43041.53,1.283544592
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,4,40,20,238010,Thalassocalyce, ,2,1,100.6,0.019880716,1722.5,18.9,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,104257,Acartia longiremis,C6 AF,1,0.03125,102.3,0.312805474,929,0,55.72,0.017429573
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196770,Calanus marshallae,C5,3,0.125,102.3,0.234604106,2451.8,8.7,1022.24,0.239821446
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196770,Calanus marshallae,C6 AM,1,0.125,102.3,0.078201369,2743,0,1429.12,0.11175934
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196771,Calanus pacificus,C4,6,0.015625,102.3,3.753665689,1377.1,5.4,164.89,0.618926373
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196771,Calanus pacificus,C5,57,0.015625,102.3,35.65982405,1757,3.5,361.18,12.87946353
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196771,Calanus pacificus,C6 AF,5,0.015625,102.3,3.128054741,2013.6,2.2,559.82,1.751137834
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196771,Calanus pacificus,C6 AM,1,0.0625,102.3,0.156402737,1817.3,0,401.09,0.062731101
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,104470,Neocalanus cristatus,C4,1,0.125,102.3,0.078201369,3923.2,0,3440,0.269012765
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,104470,Neocalanus cristatus,C5,2,1,102.3,0.019550342,6299.4,1.4,13682.87,0.267504811
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196772,Neocalanus plumchrus,C5,2,0.125,102.3,0.156402737,3307.1,3.7,2108.23,0.329733245
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196784,Metridia pacifica,C5,94,0.015625,102.3,58.80742913,1308,9.2,206.51,12.14423983
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,196784,Metridia pacifica,C6 AF,10,0.015625,102.3,6.256109482,1889.1,4.9,627.19,3.923782648
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,105440,Parasagitta elegans, ,46,0.03125,102.3,14.38905181,15529.6,17.5,6563.64,94.44452886
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,105440,Parasagitta elegans, ,27,0.125,102.3,2.11143695,21913.9,5.9,17728.01,37.43158419
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,266259,Pseudosagitta scrippsae, ,2,1,102.3,0.019550342,11534.5,21.3,1404.52,0.027458827
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,139178,Clione limacina, ,1,1,102.3,0.009775171,7810,0,25183.8,0.24617598
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,140223,Limacina helicina, ,2,0.125,102.3,0.156402737,1031.8,9,279.67,0.043740919
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,254453,Themisto pacifica, ,2,0.125,102.3,0.156402737,5421.1,11.4,5774.26,0.903110452
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,106733,Galatheidae,Megalopa,1,1,102.3,0.009775171,3131.4,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,106749,Cancridae,Megalopa,1,1,102.3,0.009775171,2312.8,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,1128,Euphausiacea,Furcilia,13,0.03125,102.3,4.066471163,6297,10.4,1299.27,5.283456707
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,237851,Euphausia pacifica,Juvenile,27,0.03125,102.3,8.445747801,6004.6,24.7,3305.61,27.91838736
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,237872,Thysanoessa inspinata,Juvenile,1,0.03125,102.3,0.312805474,5698.3,0,3438.45,1.075566196
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,237874,Thysanoessa spinifera,Juvenile,118,0.03125,102.3,36.91104594,7080.2,14.7,6243.46,230.452618
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,237874,Thysanoessa spinifera,Juvenile,142,0.125,102.3,11.10459433,11826.3,16.6,31940.68,354.6882609
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,237874,Thysanoessa spinifera,AM,12,0.125,102.3,0.938416422,16384.1,5.6,80870.06,75.88979442
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,135418,Dimophyes arctica,Anterior nectophore,1,1,102.3,0.009775171,6958.6,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,1371,Siphonophorae,Nectophore,2,0.03125,102.3,0.625610948,2302,46.6,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,1371,Siphonophorae,Bract,17,0.03125,102.3,5.31769306,2754.8,21.8,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,125498,Myctophidae,Juvenile,1,1,102.3,0.009775171,8043,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,117849,Aglantha digitale, ,2,0.125,102.3,0.156402737,8575,3.2,8629.57,1.349688378
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,117849,Aglantha digitale, ,3,1,102.3,0.029325513,12166.6,14,24627.01,0.722199595
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,103367,Oikopleura,Tail,1,0.03125,102.3,0.312805474,7257.3,0,703.22,0.219971725
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,16845,Cuninidae, ,2,1,102.3,0.019550342,7962.7,9.9,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,1371,Siphonophorae,0,4,0.03125,102.3,1.251221896,3991.4,34.6,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,110708,Thysanoessa inermis,Juvenile,21,0.125,102.3,1.642228739,11978.1,12.6,29428.18,48.32780418
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,110708,Thysanoessa inermis,AM,13,0.125,102.3,1.016617791,13051.8,4,36879.89,37.49275247
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,237851,Euphausia pacifica,Juvenile,13,0.125,102.3,1.016617791,12053.1,21.2,26585.83,27.02762586
TGX201909,Multinet,0.5,Oblique,500,2019-09-17T20:58:31-0800,2019-09-17T21:36:25-0800,-148.3613,58.6881,280,GAK09,5,20,0,237851,Euphausia pacifica,AM,7,0.125,102.3,0.54740958,14041.1,16.6,39870.69,21.8256001
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104112,Aetideus,C4,1,0.25,119,0.033613445,1030.1,0,102.19,0.003435001
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104112,Aetideus,C5,1,0.25,119,0.033613445,1381.3,0,257.74,0.008663381
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104112,Aetideus,C6 AF,2,0.25,119,0.067226891,1594.1,3,405.58,0.027265636
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104121,Gaetanus,C5,1,0.5,119,0.016806723,2104.5,0,828.86,0.01393044
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,346494,Gaetanus simplex,C3,2,0.5,119,0.033613445,1151,0.2,97.09,0.003263624
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,346494,Gaetanus simplex,C4,12,0.5,119,0.201680672,1635.5,7.9,347.04,0.069991355
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,346494,Gaetanus simplex,C5,18,0.5,119,0.302521008,2351.9,10.4,1287.27,0.38942477
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104079,Calanidae,C3,2,0.5,119,0.033613445,1003.5,4.6,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104079,Calanidae,C4,1,0.5,119,0.016806723,959.9,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196771,Calanus pacificus,C5,18,0.5,119,0.302521008,1693.3,5.8,322.71,0.097627006
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104470,Neocalanus cristatus,C3,1,0.5,119,0.016806723,2638.7,0,1082.52,0.018193673
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104470,Neocalanus cristatus,C4,9,0.5,119,0.151260504,4091.5,3.8,3902.28,0.590260804
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196772,Neocalanus plumchrus,C5,4,0.5,119,0.067226891,3804.3,7,3242.96,0.218014049
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196775,Eucalanus bungii,C3,2,0.5,119,0.033613445,2806.3,3.9,523.63,0.017600861
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196775,Eucalanus bungii,C4,7,0.5,119,0.117647059,3371.6,8.2,942.66,0.110901331
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196775,Eucalanus bungii,C5,10,0.5,119,0.168067227,4214.1,3.9,1860.56,0.31269864
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196775,Eucalanus bungii,C6 AF,3,0.5,119,0.050420168,5855.2,5,5184.64,0.261410542
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196779,Paraeuchaeta elongata,C6 AM,1,1,119,0.008403361,3932.4,0,5071.29,0.042615883
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196779,Paraeuchaeta elongata,C2,4,0.5,119,0.067226891,1287.7,2,135.94,0.009138581
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196779,Paraeuchaeta elongata,C3,1,0.5,119,0.016806723,1834,0,427.47,0.007184408
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196779,Paraeuchaeta elongata,C6 AF,5,0.5,119,0.084033613,4434.1,3.9,7518.88,0.631838596
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196784,Metridia pacifica,C4,5,0.5,119,0.084033613,982.2,10.2,85.43,0.007178587
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196784,Metridia pacifica,C5,15,0.5,119,0.25210084,1358.1,14.2,240.39,0.060602272
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196784,Metridia pacifica,C6 AF,7,0.5,119,0.117647059,1831.2,5.7,570.97,0.067172365
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196782,Heterorhabdus tanneri,C5,7,0.5,119,0.117647059,1716.5,10.6,444.55,0.052300278
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196782,Heterorhabdus tanneri,C6 AF,1,0.5,119,0.016806723,2534.6,0,1454.78,0.024450093
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,196782,Heterorhabdus tanneri,C6 AM,2,0.5,119,0.033613445,2542.1,6.1,1477.43,0.04966151
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104228,Scaphocalanus,C4,2,0.5,119,0.033613445,1305.3,3.3,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104784,Racovitzanus antarcticus,C5,6,0.5,119,0.100840336,1395.6,5.2,-7.68,-0.000774182
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104784,Racovitzanus antarcticus,C6 AF,4,0.5,119,0.067226891,1556.5,4.3,-7.68,-0.000516121
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,116115,Microsetella norvegica, ,1,0.25,119,0.033613445,368.3,0,4.68,0.000157473
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,354841,Pleuromamma scutullata,C3,8,0.25,119,0.268907563,1129.9,5.7,154.11,0.041440444
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,354841,Pleuromamma scutullata,C4,31,0.25,119,1.042016807,1373,5.6,266.99,0.278203805
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,354841,Pleuromamma scutullata,C5,10,0.25,119,0.336134454,1749.7,15,553.1,0.185916246
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,354841,Pleuromamma scutullata,C6 AF,1,0.25,119,0.033613445,2270,0,1092.6,0.036725914
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,354841,Pleuromamma scutullata,C6 AF,6,0.25,119,0.201680672,2533.5,5.4,1497.98,0.302113806
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,104191,Pleuromamma,C6 AM,1,0.5,119,0.016806723,2142.1,0,927.79,0.015593153
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,105440,Parasagitta elegans,Mat. Stg. III,8,0.5,119,0.134453782,23931.6,4.9,23237.43,3.12436059
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,105416,Eukrohnia hamata,Mat. Stg. I,2,0.25,119,0.067226891,2623.5,16.8,9.36,0.000629563
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,105416,Eukrohnia hamata,Mat. Stg. II,37,0.25,119,1.243697479,7859.8,28.3,691.06,0.859465918
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,105416,Eukrohnia hamata,Mat. Stg. III,2,0.25,119,0.067226891,14729.4,3.2,4934.95,0.331761276
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,139178,Clione limacina, ,6,0.5,119,0.100840336,3915.1,8.8,5708.5,0.575646772
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,254453,Themisto pacifica, ,7,0.5,119,0.117647059,3552.2,14,1785.38,0.21004503
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,428630,Cyphocaris challengeri, ,2,0.5,119,0.033613445,5497,67.8,6501.38,0.218533821
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,1128,Euphausiacea,Calyptopis,1,1,119,0.008403361,997.3,0,20.87,0.000175388
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,237851,Euphausia pacifica,Juvenile,3,1,119,0.025210084,12759.6,31,33085.42,0.834086282
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,237872,Thysanoessa inspinata,Juvenile,1,1,119,0.008403361,6139.1,0,4285.72,0.036014472
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,127482,Halocyprididae, ,15,0.25,119,0.504201681,1386.1,28.7,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,101,Gastropoda,Echinospira,2,1,119,0.016806723,3729.9,6.9,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,135418,Dimophyes arctica,Anterior nectophore,21,0.5,119,0.352941176,5206.5,26.7,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,135418,Dimophyes arctica,Posterior nectophore,1,0.5,119,0.016806723,2961,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,10194,Actinopterygii,Egg,2,1,119,0.016806723,1746.1,0.1,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,514127,Eusergestes similis,Juvenile,1,1,119,0.008403361,21990.5,0,105144.05,0.883563419
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,117849,Aglantha digitale, ,4,1,119,0.033613445,6100.1,56.4,5354.4,0.179979957
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,1267,Cnidaria, ,1,1,119,0.008403361,757.6,0,0,0
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,1,200,100,101810,Scina, ,1,0.5,119,0.016806723,3342.7,0,1232.56,0.020715232
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,2,100,60,104257,Acartia longiremis,C6 AF,1,0.5,100.3,0.019940179,849,0,42.89,0.000855243
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,2,100,60,104112,Aetideus,C4,1,0.5,100.3,0.019940179,1083.4,0,119.82,0.002389158
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,2,100,60,104112,Aetideus,C5,4,0.5,100.3,0.079760718,1366.6,2.1,249.44,0.019895807
TGX201909,Multinet,0.5,Oblique,500,2019-09-19T21:56:29-0800,2019-09-19T22:36:07-0800,-147.8327,58.0965,2059,GAK13,2,100,60,104112,Aetideus,C6 AF,8,0.5,100.3,0.159521436,1402.9,7.2,275.01,0.043870639
