Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3]
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,892593,Siphonophora,Bract,,,,0.47059,,,,0.16
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,887901,Siphonophorida, ,,,,0.01176,,,,0.02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,117074,Solmissus, ,,,,0.02353,,,,5
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,0,Squid ,Larvae,,,,0.07059,,,,1.65
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,254453,Themisto pacifica, ,,,,0.75294,,,,5.65
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,101800,Themisto, ,,,,0.28235,,,,0.2
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,110708,Thysanoessa inermis,Juvenile,,,,0.08235,,,,1.94
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,110708,Thysanoessa inermis,Male,,,,0.01176,,,,0.28
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,237872,Thysanoessa inspinata,Female,,,,0.10588,,,,1.97
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,237872,Thysanoessa inspinata,Juvenile,,,,0.23529,,,,1.1
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,237872,Thysanoessa inspinata,Male,,,,0.2,,,,2.49
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,237873,Thysanoessa longipes,Female,,,,0.10588,,,,10.07
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,237873,Thysanoessa longipes,Male,,,,0.07059,,,,2.65
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,237874,Thysanoessa spinifera,Female,,,,0.02353,,,,3.84
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,237874,Thysanoessa spinifera,Juvenile,,,,0.02353,,,,0.51
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,129715,Tomopteris, ,,,,0.8,,,,8.56
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-01T02:13:56-0800,2018-05-01T02:51:28-0800,-147.4895,57.7976,4548,GAK15,5,19.5,0,131582,Typhloscolex muelleri, ,,,,0.04706,,,,0.07
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,254648,Aetideus pacificus,AF,,,,0.01854,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,117849,Aglantha digitale, ,,,,0.00927,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,816153,Anthoathecatae, ,,,,0.03707,,,,0.02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196770,Calanus marshallae,AF,,,,0.18536,,,,0.33
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196770,Calanus marshallae,AM,,,,0.03707,,,,0.05
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196770,Calanus marshallae,C3,,,,0.03707,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196770,Calanus marshallae,C4,,,,2.92864,,,,1.57
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196770,Calanus marshallae,C5,,,,1.07507,,,,0.87
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196774,Centropages abdominalis,AF,,,,0.11121,,,,0.02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,104117,Chiridius,C5,,,,0.00927,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,1082,Cirripedia,Nauplii,,,,0.07414,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,139178,Clione limacina, ,,,,0.03707,,,,0.02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,106782,Crangonidae,Zoea,,,,0.01854,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,423345,Eirene indicans, ,,,,0.04634,,,,1.34
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196775,Eucalanus bungii,AF,,,,0.00927,,,,0.05
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196775,Eucalanus bungii,C4,,,,0.48193,,,,0.45
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196775,Eucalanus bungii,C5,,,,0.11121,,,,0.22
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,105416,Eukrohnia hamata, ,,,,0.07414,,,,0.16
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,1128,Euphausiacea,Calytopsis,,,,0.07414,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,1128,Euphausiacea,Furcilia,,,,0.96386,,,,0.38
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,117108,Halocypridina, ,,,,0.14829,,,,0.08
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,140223,Limacina helicina, ,,,,0.30584,,,,0.06
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,147014,Meterythrops robusta, ,,,,0.00927,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196783,Metridia okhotensis,C5,,,,0.40778,,,,0.28
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196784,Metridia pacifica,AF,,,,1.07507,,,,0.73
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196784,Metridia pacifica,AM,,,,0.2595,,,,0.05
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196784,Metridia pacifica,C4,,,,0.03707,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196784,Metridia pacifica,C5,,,,1.89064,,,,0.51
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,104470,Neocalanus cristatus,C3,,,,0.03707,,,,0.04
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,104470,Neocalanus cristatus,C4,,,,0.03707,,,,0.14
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196772,Neocalanus plumchrus,C5,,,,0.01854,,,,0.07
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,103367,Oikopleura, ,,,,0.63021,,,,0.12
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,157737,Oithona spinirostris,AF,,,,0.07414,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,107044,Pandalus, ,,,,0.00927,,,,0.9
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196779,Paraeuchaeta elongata,C3,,,,0.22243,,,,0.1
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196779,Paraeuchaeta elongata,C4,,,,0.07414,,,,0.11
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,196779,Paraeuchaeta elongata,C5,,,,0.00927,,,,0.03
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,105440,Parasagitta elegans, ,,,,0.12975,,,,2.19
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,106277,Podon leuckartii, ,,,,0.03707,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,180759,Primno macropa, ,,,,0.00927,,,,0.06
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,104165,Pseudocalanus,AF,,,,0.03707,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,892593,Siphonophora,Bract,,,,0.11121,,,,0.02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,254453,Themisto pacifica, ,,,,0.06487,,,,0.31
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,101800,Themisto, ,,,,1.59407,,,,0.71
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,110708,Thysanoessa inermis,Juvenile,,,,0.22243,,,,6.16
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,237874,Thysanoessa spinifera,Female,,,,0.00927,,,,1.77
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,237874,Thysanoessa spinifera,Juvenile,,,,0.05561,,,,4.11
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,2,99.7,59.4,237874,Thysanoessa spinifera,Male,,,,0.00927,,,,0.65
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,104257,Acartia longiremis,AF,,,,0.07456,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,117264,Aegina rosea, ,,,,0.00932,,,,0.15
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,254648,Aetideus pacificus,AF,,,,0.44734,,,,0.14
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,117849,Aglantha digitale, ,,,,0.12116,,,,0.44
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196770,Calanus marshallae,AF,,,,0.44734,,,,0.74
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196770,Calanus marshallae,C3,,,,0.22367,,,,0.05
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196770,Calanus marshallae,C4,,,,5.21901,,,,2.81
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196770,Calanus marshallae,C5,,,,0.89469,,,,0.78
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196774,Centropages abdominalis,AF,,,,0.29823,,,,0.05
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,139178,Clione limacina, ,,,,0.08388,,,,0.06
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,139178,Clione limacina, ,,,,0.08388,,,,0.06
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,106782,Crangonidae,Zoea,,,,0.02796,,,,0.03
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,1248,Ctenophora, ,,,,0.00932,,,,0.19
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,423345,Eirene indicans, ,,,,0.01864,,,,0.81
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196775,Eucalanus bungii,AF,,,,0.03728,,,,0.16
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196775,Eucalanus bungii,C4,,,,1.11836,,,,1.02
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196775,Eucalanus bungii,C5,,,,0.89469,,,,1.97
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,237851,Euphausia pacifica,Female,,,,0.01864,,,,1.44
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,237851,Euphausia pacifica,Juvenile,,,,0.0466,,,,1.38
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,237851,Euphausia pacifica,Male,,,,0.0466,,,,2.16
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,1128,Euphausiacea,Furcilia,,,,1.2302,,,,0.58
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,106777,Hippolytidae,Zoea,,,,0.00932,,,,0.03
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,1131,Isopoda,Cryptoniscus,,,,0.00932,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,140223,Limacina helicina, ,,,,0.86673,,,,0.17
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196783,Metridia okhotensis,C5,,,,0.22367,,,,0.15
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196784,Metridia pacifica,AF,,,,2.98229,,,,2.06
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196784,Metridia pacifica,AM,,,,0.22367,,,,0.04
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196784,Metridia pacifica,C5,,,,2.46039,,,,0.6
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,104470,Neocalanus cristatus,C3,,,,0.22367,,,,0.22
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,104470,Neocalanus cristatus,C4,,,,0.07456,,,,0.34
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,104470,Neocalanus cristatus,C5,,,,0.00932,,,,0.11
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196772,Neocalanus plumchrus,C5,,,,0.00932,,,,0.03
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,103367,Oikopleura, ,,,,0.5219,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,157737,Oithona spinirostris,AF,,,,0.07456,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,107649,Pandalus borealis, ,,,,0.00932,,,,45.1
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196779,Paraeuchaeta elongata,C3,,,,0.14911,,,,0.08
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196779,Paraeuchaeta elongata,C4,,,,0.14911,,,,0.23
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,196779,Paraeuchaeta elongata,C5,,,,0.03728,,,,0.14
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,105440,Parasagitta elegans, ,,,,0.13979,,,,1.8
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,883,Polychaeta, ,,,,0.00932,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,104165,Pseudocalanus,AF,,,,0.07456,,,,0
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,104811,Scolecithricella minor,AF,,,,0.03728,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,892593,Siphonophora,Bract,,,,0.14911,,,,0.03
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,254453,Themisto pacifica, ,,,,0.0932,,,,0.39
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,101800,Themisto, ,,,,0.22367,,,,0.08
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,110708,Thysanoessa inermis,Juvenile,,,,0.24231,,,,4.85
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,237874,Thysanoessa spinifera,Female,,,,0.12116,,,,16.21
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,237874,Thysanoessa spinifera,Juvenile,,,,0.68966,,,,41.66
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,3,59,39.9,237874,Thysanoessa spinifera,Male,,,,0.22367,,,,21.25
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,4,39.5,19.2,104257,Acartia longiremis,AF,,,,0.29767,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,4,39.5,19.2,10194,Actinopterygii,Larvae,,,,0.0093,,,,0.01
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,4,39.5,19.2,117264,Aegina rosea, ,,,,0.0093,,,,0.04
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,4,39.5,19.2,254648,Aetideus pacificus,AF,,,,0.14884,,,,0.05
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,4,39.5,19.2,117849,Aglantha digitale, ,,,,0.89302,,,,0.75
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,4,39.5,19.2,196770,Calanus marshallae,AF,,,,2.08372,,,,3.2
SKQ201810S,Multinet,0.5,Oblique,500,2018-05-04T02:16:05-0800,2018-05-04T04:20:10-0800,-149.1715,59.5362,225,GAK02,4,39.5,19.2,196770,Calanus marshallae,AM,,,,0.59535,,,,0.65
