Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Latitude_[decimal_degrees_north],Longitude_[decimal_degrees_east],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,103413,Oikopleura labradoriensis, ,3,0.125,8.43406,2.845604608,938.9,49.5,215.38,0.612884379,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,103375,Fritillaria borealis, ,24,0.125,8.43406,22.76483686,433.6,19.9,0.82,0.018585851,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,254453,Themisto pacifica, ,2,1,8.43406,0.237133717,1297.8,21.8,103.95,0.024650447,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,1128,Euphausiacea,Egg,16,0.125,8.43406,15.17655791,354.8,7.4,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,1128,Euphausiacea,Nauplius,2,0.125,8.43406,1.897069739,398.7,4.3,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,1128,Euphausiacea,Calyptopis,5,0.125,8.43406,4.742674347,1354.1,40.5,48.94,0.232109174,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,127482,Halocyprididae, ,2,0.25,8.43406,0.948534869,1583.5,40.8,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,883,Polychaeta,Larvae,3,0.125,8.43406,2.845604608,716.6,20.6,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,129715,Tomopteris, ,2,1,8.43406,0.237133717,2201.3,32.6,154.73,0.036691313,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,123084,Ophiuroidea,Ophiopluteus,4,0.125,8.43406,3.794139477,398.3,21.3,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,101,Gastropoda,Larvae,4,0.125,8.43406,3.794139477,315.7,15.7,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,1248,Ctenophora, ,1,1,8.43406,0.118566859,2111,0,4040.74,0.479097847,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,135418,Dimophyes arctica,Anterior nectophore,3,0.25,8.43406,1.422802304,4345.6,47.9,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,135418,Dimophyes arctica,Posterior nectophore,1,0.25,8.43406,0.474267435,2323.8,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,1371,Siphonophorae,Athorybia larvae,1,0.125,8.43406,0.948534869,1409.1,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,117849,Aglantha digitale, ,4,1,8.43406,0.474267435,8694.8,14.3,9349.61,4.434216932,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,137215,Doliolidae,Unstaged fragment,1,1,8.43406,0.118566859,9391.1,0,3896.67,0.462016404,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-05-05T13:18:50-0800,2019-05-05T13:24:15-0800,57.7999,-147.5028,4543,GAK15,0,100,0,1131,Isopoda, ,1,0.25,8.43406,0.474267435,1036.2,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,1100,Calanoida,Nauplius,38,0.00195313,9.837625542,1977.708057,279.7,17.7,2.85,5.631884043,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,1100,Calanoida,Nauplius,2,0.125,9.837625542,1.626408724,537.9,26.6,17.2,0.027972344,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104108,Acartia,C1,10,0.0078125,9.837625542,130.1126979,398.8,7.2,4.83,0.628969068,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104108,Acartia,C2,5,0.0078125,9.837625542,65.05634894,468.9,7.2,7.73,0.502751412,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104108,Acartia,C3,3,0.0078125,9.837625542,39.03380937,611,15.5,17.24,0.673135643,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104108,Acartia,C4,3,0.0078125,9.837625542,39.03380937,696.3,7.7,24.38,0.951509558,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104257,Acartia longiremis,C5,2,0.0078125,9.837625542,26.02253958,785.7,5.1,34.37,0.894359119,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104257,Acartia longiremis,C6 AF,7,0.0078125,9.837625542,91.07888852,1026,11,76.47,6.965084588,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104257,Acartia longiremis,C6 AM,2,0.0078125,9.837625542,26.02253958,921,2.7,54.41,1.415761098,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196770,Calanus marshallae,C1,10,0.03125,9.837625542,32.52817447,803.7,2.7,30.44,0.990006804,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196770,Calanus marshallae,C2,11,0.03125,9.837625542,35.78099192,1141.1,3.6,91.58,3.276737414,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196770,Calanus marshallae,C3,4,0.03125,9.837625542,13.01126979,1594.6,6.6,263.43,3.427499641,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196770,Calanus marshallae,C4,10,0.03125,9.837625542,32.52817447,2152.3,4.6,672.13,21.86326054,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196770,Calanus marshallae,C5,12,0.03125,9.837625542,39.03380937,2813.7,4.6,1558.1,60.81861871,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196770,Calanus marshallae,C6 AF,15,0.125,9.837625542,12.19806543,3033.9,4.6,1973.8,24.07657053,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196771,Calanus pacificus,C5,1,0.125,9.837625542,0.813204362,2044.9,0,587.64,0.477875344,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104470,Neocalanus cristatus,C2,1,1,9.837625542,0.101650545,1725.8,0,313.99,0.031917545,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104470,Neocalanus cristatus,C5,2,1,9.837625542,0.20330109,6609.9,4.7,15787.77,3.20967096,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,353708,Neocalanus flemingeri,C3,2,0.25,9.837625542,0.813204362,2012.8,2.5,497.57,0.404625554,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,353708,Neocalanus flemingeri,C4,4,0.25,9.837625542,1.626408724,2528.1,5.5,1039.36,1.690417025,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,353708,Neocalanus flemingeri,C5,50,0.25,9.837625542,20.33010904,3622.4,6.5,3309.04,67.27318076,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196772,Neocalanus plumchrus,C4,1,0.25,9.837625542,0.406602181,2666.1,0,1099.71,0.447142831,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196772,Neocalanus plumchrus,C5,10,0.25,9.837625542,4.066021809,3983.1,5.3,3710.89,15.0885502,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196774,Centropages abdominalis,C4,2,0.0625,9.837625542,3.252817447,774.3,4.8,49.26,0.160248579,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196774,Centropages abdominalis,C6 AF,1,0.0625,9.837625542,1.626408724,1358.2,0,284.65,0.462957134,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196774,Centropages abdominalis,C6 AM,1,0.0625,9.837625542,1.626408724,1187.7,0,187.09,0.3042919,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104162,Ctenocalanus,C6 AF,1,0.25,9.837625542,0.406602181,818,0,33.29,0.013536088,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104196,Paracalanus,C6 AF,1,0.0625,9.837625542,1.626408724,675.8,0,18.22,0.029628447,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104513,Microcalanus pygmaeus,C4,1,0.0625,9.837625542,1.626408724,432.1,0,4.44,0.007213719,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104165,Pseudocalanus,C1,26,0.0078125,9.837625542,338.2930145,448.7,7.6,5.08,1.720128538,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104165,Pseudocalanus,C2,11,0.0078125,9.837625542,143.1239677,606.1,3.9,12.98,1.857112528,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104165,Pseudocalanus,C3,15,0.0078125,9.837625542,195.1690468,757.7,11,27.07,5.282837844,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104165,Pseudocalanus,C4,15,0.0078125,9.837625542,195.1690468,1016.4,11.6,68.74,13.41552636,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104165,Pseudocalanus,C5,21,0.0078125,9.837625542,273.2366656,1091.9,12.9,87.16,23.81578322,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104165,Pseudocalanus,C6 AM,33,0.0625,9.837625542,53.67148788,870.8,10,41.88,2.247854413,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,355067,Pseudocalanus mimus,C6 AF,51,0.0625,9.837625542,82.9468449,1252.3,5.3,128.97,10.69746523,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,157679,Pseudocalanus newmani,C6 AF,8,0.0625,9.837625542,13.01126979,1035.4,3.6,70.35,0.915405969,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,128634,Corycaeus, ,1,0.0625,9.837625542,1.626408724,572.9,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196775,Eucalanus bungii,C4,2,1,9.837625542,0.20330109,3913.8,0.3,1471.25,0.299107387,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196775,Eucalanus bungii,C5,1,1,9.837625542,0.101650545,4850.8,0,2870.12,0.291749324,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196775,Eucalanus bungii,C6 AF,7,1,9.837625542,0.711553817,6646.7,3.2,7674.28,5.460663765,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196783,Metridia okhotensis,C1,4,0.0625,9.837625542,6.505634894,586.1,5.5,18.27,0.118870563,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196783,Metridia okhotensis,C2,4,0.0625,9.837625542,6.505634894,797.6,3.4,47.55,0.309358414,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196784,Metridia pacifica,C1,17,0.0625,9.837625542,27.6489483,494.8,11.1,10.47,0.289537359,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196784,Metridia pacifica,C2,7,0.0625,9.837625542,11.38486106,607.1,4.3,19.04,0.216819262,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196784,Metridia pacifica,C3,14,0.0625,9.837625542,22.76972213,801.7,4.2,44.81,1.020412583,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196784,Metridia pacifica,C4,20,0.0625,9.837625542,32.52817447,1056.3,5.7,105.2,3.421854871,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196784,Metridia pacifica,C5,1,0.0625,9.837625542,1.626408724,1274.4,0,185.55,0.301781111,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,196784,Metridia pacifica,C6 AF,1,0.25,9.837625542,0.406602181,1669.9,0,426.14,0.173270291,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,106656,Oithona similis,C1-5,48,0.0078125,9.837625542,624.5409498,422.9,18.5,0.01,5.034360609,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,106656,Oithona similis,C6 AF,21,0.0078125,9.837625542,273.2366656,495.5,7.2,16.29,4.451093481,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,106656,Oithona similis,C6 AM,7,0.0078125,9.837625542,91.07888852,460.5,4.3,12.78,1.164065067,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,157737,Oithona spinirostris,C1-5,1,0.03125,9.837625542,3.252817447,680.8,25.7,0.02,0.07558524,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,157737,Oithona spinirostris,C6 AF,1,0.03125,9.837625542,3.252817447,804.4,0,74.39,0.241972993,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,128956,Triconia borealis,C1-5,1,0.03125,9.837625542,3.252817447,375.2,15.7,0.01,0.027416825,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,128956,Triconia borealis,C6 AF,1,0.03125,9.837625542,3.252817447,413.7,0,9.05,0.029441284,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,128956,Triconia borealis,C6 AM,1,0.03125,9.837625542,3.252817447,307.5,0,3.53,0.011498622,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104811,Scolecithricella minor,C5,1,0.0625,9.837625542,1.626408724,989.1,0,705.67,1.147702753,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,104811,Scolecithricella minor,C6 AF,1,0.0625,9.837625542,1.626408724,1154.3,0,1392.48,2.26474536,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,116115,Microsetella norvegica, ,2,0.0625,9.837625542,3.252817447,471.5,43,8.24,0.026790846,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,105440,Parasagitta elegans,Mat. Stg. II,16,0.25,9.837625542,6.505634894,5328.1,84.6,874.56,5.689574057,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,105440,Parasagitta elegans,Mat. Stg. III,2,0.25,9.837625542,0.813204362,17272.6,17.7,8772.98,7.134224196,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,105416,Eukrohnia hamata,Mat. Stg. II,3,0.5,9.837625542,0.609903271,21899.1,62,53588.76,32.68396296,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,139178,Clione limacina, ,1,0.125,9.837625542,0.813204362,577.4,0,90.51,0.073600963,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,140223,Limacina helicina, ,5,0.03125,9.837625542,16.26408724,360,24.4,15.02,0.244312801,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,140223,Limacina helicina, ,4,0.5,9.837625542,0.813204362,1413.3,8.9,695.21,0.565346482,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,103367,Oikopleura, ,1,0.03125,9.837625542,3.252817447,951.3,0,170.11,0.55332288,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,103413,Oikopleura labradoriensis, ,11,0.03125,9.837625542,35.78099192,804.4,79.9,246.26,8.811309698,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,103413,Oikopleura labradoriensis, ,24,0.5,9.837625542,4.879226171,1938.5,12.6,1057.49,5.159753421,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,103407,Oikopleura dioica, ,15,0.03125,9.837625542,48.79226171,479.7,52.2,46.09,2.249043851,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,103375,Fritillaria borealis, ,2,0.03125,9.837625542,6.505634894,518.2,28,1.45,0.00940896,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,254453,Themisto pacifica, ,1,1,9.837625542,0.101650545,2437,0,586.02,0.059569205,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,106777,Hippolytidae,Zoea,1,1,9.837625542,0.101650545,4806.1,0,1519.7,0.154478229,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,1128,Euphausiacea,Egg,7,0.0078125,9.837625542,91.07888852,386.5,7.4,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,1128,Euphausiacea,Nauplius,8,0.03125,9.837625542,26.02253958,526.9,8.1,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,1128,Euphausiacea,Calyptopis,12,0.03125,9.837625542,39.03380937,1375.7,40.3,51.96,2.028389459,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,1128,Euphausiacea,Furcilia,1,0.015625,9.837625542,6.505634894,2878.1,0,222.86,1.449859793,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,883,Polychaeta,Larvae,10,0.015625,9.837625542,65.05634894,867.6,58.7,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,975,Oweniidae,Larvae,13,0.015625,9.837625542,84.57325362,280.1,23.6,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,131582,Typhloscolex muelleri, ,1,1,9.837625542,0.101650545,2570,0,0,0,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,131568,Tomopteris septentrionalis, ,1,1,9.837625542,0.101650545,5441.8,107.2,12.11,1.230483821,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,131568,Tomopteris septentrionalis,0,1,1,9.837625542,0.101650545,4049.8,0,699.66,0.071121035,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,131568,Tomopteris septentrionalis,0,1,1,9.837625542,0.101650545,429,0,1.8,0.000183032,,,,
TGX201904,QuadNet,0.25,Vertical,150,2019-04-30T16:02:14-0800,2019-04-30T16:09:44-0800,60.3680,-147.9469,336,PWS01,0,100,0,1082,Cirripedia,Nauplius,12,0.03125,9.837625542,39.03380937,620.9,17,16.87,0.658617189,,,,
