Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Latitude_[decimal_degrees_north],Longitude_[decimal_degrees_east],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[mg],Biomass_[mg_WetWeight_m-3],,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104165,Pseudocalanus,C5,18,0.0078125,17.81139877,129.3553656,736.4,4.3,24.03,3.108135357,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104165,Pseudocalanus,C6 AM,5,0.03125,17.81139877,8.9830115,655.6,9.3,16.94,0.152130334,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,355067,Pseudocalanus mimus,C6 AF,27,0.03125,17.81139877,48.5082621,887.6,5.8,43.56,2.113139009,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,157679,Pseudocalanus newmani,C6 AF,11,0.03125,17.81139877,19.7626253,699.3,5.5,20.48,0.404775842,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196775,Eucalanus bungii,C2,8,0.5,17.81139877,0.89830115,1712.2,8.8,114.61,0.102951704,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196775,Eucalanus bungii,C3,15,0.5,17.81139877,1.684314656,2401.1,7,326,0.549092026,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196775,Eucalanus bungii,C4,7,0.5,17.81139877,0.786013506,3317.2,4.5,884.38,0.695135492,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196775,Eucalanus bungii,C5,4,0.5,17.81139877,0.449150575,4494.8,5.3,2279.73,1.023940962,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196784,Metridia pacifica,C1,18,0.03125,17.81139877,32.3388414,408.8,4.4,5.65,0.182688365,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196784,Metridia pacifica,C2,10,0.03125,17.81139877,17.966023,553.7,6.1,14.43,0.259253679,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196784,Metridia pacifica,C3,7,0.03125,17.81139877,12.5762161,708.6,3.7,30.61,0.38499299,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196784,Metridia pacifica,C4,11,0.03125,17.81139877,19.7626253,975.7,6.3,82.54,1.631114581,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,196784,Metridia pacifica,C5,1,0.03125,17.81139877,1.7966023,1366.8,0,230.1,0.413401462,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,106656,Oithona similis,C1-5,60,0.00390625,17.81139877,862.369104,391.7,14.2,0.01,6.359251948,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,106656,Oithona similis,C6 AF,14,0.00390625,17.81139877,201.2194576,441.5,10.2,11.47,2.307084655,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,106656,Oithona similis,C6 AM,1,0.00390625,17.81139877,14.3728184,371.1,0,6.41,0.092193638,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,157737,Oithona spinirostris,C1-5,8,0.03125,17.81139877,14.3728184,622,15.3,0.03,0.360389684,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,157737,Oithona spinirostris,C6 AF,9,0.03125,17.81139877,16.1694207,675.2,12.2,44.6,0.721161796,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,128956,Triconia borealis,C6 AF,5,0.03125,17.81139877,8.9830115,445.2,3.4,11.46,0.102920799,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104811,Scolecithricella minor,C2,1,0.0625,17.81139877,0.89830115,414.4,0,15.35,0.013788426,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104811,Scolecithricella minor,C3,2,0.0625,17.81139877,1.7966023,553.1,3.1,54.9,0.098626944,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104811,Scolecithricella minor,C4,1,0.0625,17.81139877,0.89830115,707.5,0,161.59,0.145160413,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104811,Scolecithricella minor,C5,2,0.0625,17.81139877,1.7966023,987.8,2,702.82,1.262692867,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104784,Racovitzanus antarcticus,C4,1,0.5,17.81139877,0.112287644,1167.4,0,-7.68,-0.000862066,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,116115,Microsetella norvegica, ,8,0.03125,17.81139877,14.3728184,368,20.9,4.84,0.069623478,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104183,Lucicutia,C5,1,0.125,17.81139877,0.449150575,828.5,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,104183,Lucicutia,C6 AM,1,0.125,17.81139877,0.449150575,1096.3,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,105440,Parasagitta elegans, ,3,0.25,17.81139877,0.673725863,6925.3,49.4,0.78,0.526031875,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,105440,Parasagitta elegans,Mat. Stg. II,20,0.25,17.81139877,4.49150575,6947.6,50,890.47,3.999563521,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,105440,Parasagitta elegans, ,2,1,17.81139877,0.112287644,21687.6,11.2,17327.95,1.945715082,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,105416,Eukrohnia hamata, ,2,0.25,17.81139877,0.449150575,4717.5,28.8,0.05,0.021440352,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,105416,Eukrohnia hamata,Mat. Stg. II,6,0.25,17.81139877,1.347451725,5087,21.5,116.78,0.157360928,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,266259,Pseudosagitta scrippsae, ,1,1,17.81139877,0.056143822,8938.6,0,496.72,0.027887588,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,139178,Clione limacina, ,1,0.125,17.81139877,0.449150575,424.1,0,46.46,0.020869752,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,139178,Clione limacina, ,1,1,17.81139877,0.056143822,2547.6,0,2237.43,0.125617936,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,140223,Limacina helicina, ,17,0.0625,17.81139877,15.27111955,321.6,28.6,11.86,0.181157436,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,103367,Oikopleura, ,1,0.125,17.81139877,0.449150575,308.9,0,9.92,0.004454615,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,103358,Fritillaria, ,2,0.125,17.81139877,0.89830115,540.6,10.1,1.48,0.001329229,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,103375,Fritillaria borealis, ,2,0.125,17.81139877,0.89830115,386.2,6.7,0.5,0.000447314,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,103386,Fritillaria pellucida, ,4,0.125,17.81139877,1.7966023,453.2,13.7,0.87,0.001555595,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,103387,Fritillaria tenella, ,10,0.125,17.81139877,4.49150575,535.5,19.2,1.56,0.007013026,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,254453,Themisto pacifica, ,5,0.5,17.81139877,0.561438219,2152.2,65.4,823.02,0.462076712,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,106673,Brachyura,Megalopa,1,0.125,17.81139877,0.449150575,2592.1,0,5202.43,2.33667297,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,1128,Euphausiacea,Egg,1,0.0625,17.81139877,0.89830115,342,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,1128,Euphausiacea,Calyptopis,6,0.125,17.81139877,2.69490345,1013.9,12.8,22.06,0.059462586,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,1128,Euphausiacea,Furcilia,1,0.5,17.81139877,0.112287644,1862.4,0,84.27,0.009462003,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,237851,Euphausia pacifica,Juvenile,1,1,17.81139877,0.056143822,4408.6,0,1071.85,0.060177775,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,110708,Thysanoessa inermis,Juvenile,1,1,17.81139877,0.056143822,12808.3,0,34549.1,1.939718604,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,127482,Halocyprididae, ,2,1,17.81139877,0.112287644,2060.7,28.1,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,105,Bivalvia,Larvae,4,0.0625,17.81139877,3.5932046,351.9,16.8,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,101,Gastropoda,Larvae,2,0.0625,17.81139877,1.7966023,347.6,3,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,135418,Dimophyes arctica,Anterior nectophore,2,0.5,17.81139877,0.224575288,2508.9,13.8,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,135418,Dimophyes arctica,Eudoxid bract with gonophore,2,0.5,17.81139877,0.224575288,3356.9,31.9,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,1371,Siphonophorae,Nectophore,8,0.25,17.81139877,1.7966023,1841.9,49.9,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,1371,Siphonophorae,Athorybia larvae,2,1,17.81139877,0.112287644,1695.9,3.7,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,1371,Siphonophorae,Bract,4,0.25,17.81139877,0.89830115,3893.8,36.8,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,117849,Aglantha digitale, ,3,1,17.81139877,0.168431466,3082.3,71.4,900.64,0.151695918,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,13552,Leptothecata, ,1,1,17.81139877,0.056143822,40000,0,1303248.25,73.16933761,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,135335,Physonectae,Pneumatophore,2,0.25,17.81139877,0.449150575,1919.2,14.3,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,1371,Siphonophorae,0,1,0.25,17.81139877,0.224575288,2530.4,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,151532,Diphyinae,Eudoxid bract,1,0.25,17.81139877,0.224575288,746.8,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T19:06:12-0800,2019-09-19T19:11:52-0800,58.2395,-147.9796,2179,GAK12,0,100,0,238010,Thalassocalyce, ,1,1,17.81139877,0.056143822,2434.9,0,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,1100,Calanoida,Nauplius,41,0.015625,14.471,181.3281736,295.6,15.7,3.25,0.589971429,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,1100,Calanoida,Nauplius,3,0.03125,14.471,6.63395757,1146.3,93.6,322.56,2.139827933,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104108,Acartia,C1,1,0.015625,14.471,4.42263838,398.4,0,4.76,0.021046376,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104108,Acartia,C3,1,0.015625,14.471,4.42263838,500.8,0,9.25,0.040926656,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104108,Acartia,C4,3,0.015625,14.471,13.26791514,518.8,6,10.32,0.136935209,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104257,Acartia longiremis,C6 AF,9,0.03125,14.471,19.90187271,864.9,6.4,45.71,0.909798432,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104257,Acartia longiremis,C6 AM,4,0.03125,14.471,8.84527676,680.9,4.9,22.7,0.200770602,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,196770,Calanus marshallae,C5,2,1,14.471,0.138207449,2742.5,4,1432.16,0.197935228,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,196771,Calanus pacificus,C1,2,0.0625,14.471,2.21131919,551.6,6.7,8.52,0.018845029,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,196771,Calanus pacificus,C2,3,0.0625,14.471,3.316978785,742.3,3.5,22.17,0.073544164,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,196771,Calanus pacificus,C3,8,0.0625,14.471,8.84527676,1042.7,15.3,71.94,0.636321159,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,196771,Calanus pacificus,C4,5,0.0625,14.471,5.528297975,1451.7,12.3,202.55,1.119781361,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,196771,Calanus pacificus,C5,26,0.0625,14.471,28.74714947,1712,4.3,332.77,9.566286162,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,196771,Calanus pacificus,C6 AF,4,0.0625,14.471,4.42263838,1934.8,2.1,491.86,2.175317465,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,196771,Calanus pacificus,C6 AM,1,0.0625,14.471,1.105659595,1740,0,348.45,0.385261633,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104470,Neocalanus cristatus,C3,1,1,14.471,0.069103725,2492.6,0,916.96,0.063365644,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104470,Neocalanus cristatus,C4,1,1,14.471,0.069103725,4064.3,0,3813.18,0.263504835,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104468,Mesocalanus tenuicornis, ,1,0.25,14.471,0,1396.8,6.8,0,0,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104468,Mesocalanus tenuicornis,C5,2,0.25,14.471,0.691037247,1324.1,3.1,126.86,0.087662339,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104468,Mesocalanus tenuicornis,C6 AF,2,0.25,14.471,0.691037247,1469.5,4.3,205.91,0.14229018,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104468,Mesocalanus tenuicornis,C6 AM,1,0.5,14.471,0.138207449,1428.7,0,179.43,0.024798262,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104161,Clausocalanus,C5,2,0.5,14.471,0.276414899,990.7,3.2,61.07,0.016879728,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104161,Clausocalanus,C6 AF,4,0.5,14.471,0.552829798,1216.9,16.5,124.4,0.068769644,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104161,Clausocalanus,C6 AM,1,0.5,14.471,0.138207449,995.1,0,61.82,0.008544101,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104162,Ctenocalanus,C6 AF,1,0.25,14.471,0.276414899,698.8,0,20.25,0.005596353,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104196,Paracalanus,C2,2,0.015625,14.471,8.84527676,307.1,8.8,1.53,0.013514582,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104196,Paracalanus,C3,12,0.015625,14.471,53.07166056,375.2,9.5,2.92,0.155005109,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104196,Paracalanus,C4,26,0.015625,14.471,114.9885979,467.1,10.7,5.9,0.677888446,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104196,Paracalanus,C5,30,0.015625,14.471,132.6791514,562.8,6,10.34,1.371342764,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104196,Paracalanus,C6 AF,24,0.015625,14.471,106.1433211,601.4,5.6,12.73,1.3514992,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104196,Paracalanus,C6 AM,3,0.015625,14.471,13.26791514,612.2,7.2,13.49,0.178937811,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104513,Microcalanus pygmaeus,C3,9,0.015625,14.471,39.80374542,334.8,4.3,1.99,0.07934373,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104513,Microcalanus pygmaeus,C4,20,0.015625,14.471,88.4527676,406.5,7.3,3.72,0.329064273,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104513,Microcalanus pygmaeus,C5,6,0.015625,14.471,26.53583028,453.5,7.5,5.25,0.139317554,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104513,Microcalanus pygmaeus,C6 AF,2,0.015625,14.471,8.84527676,437.2,0.6,4.6,0.040726127,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104165,Pseudocalanus,C1,5,0.00195313,14.471,176.9050923,368.7,3.8,2.7,0.477429235,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104165,Pseudocalanus,C2,7,0.00195313,14.471,247.6671293,464.9,6.2,5.65,1.399673122,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104165,Pseudocalanus,C3,13,0.00195313,14.471,459.9532401,506.5,7.8,7.46,3.432996306,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104165,Pseudocalanus,C4,31,0.00195313,14.471,1096.811573,616.9,6.5,13.84,15.18236576,,,,
TGX201909,QuadNet,0.25,Vertical,150,2019-09-19T20:42:44-0800,2019-09-19T20:48:36-0800,58.0990,-147.7883,2059,GAK13,0,100,0,104165,Pseudocalanus,C5,12,0.00195313,14.471,424.5722216,721.4,10.3,23.13,9.821875779,,,,
