BOTTOM_DEPTH,CRUISE,DAY,DIS_PERVOLM2,DIS_PERVOLM3,EST_NUM_PERM2,EST_NUM_PERM3,FOCI_ID,FOCI_SAMPLE_ID,GEAR_NAME,GEOGRAPHIC_AREA,GMT_DATE_TIME_TXT,HAUL_ID,HAUL_NAME,HAUL_PERFORMANCE,LAT,LON,MAX_GEAR_DEPTH,MESH,MIN_GEAR_DEPTH,MONTH,NET,SAMPLE_DEPTH,SEX,SEX_NAME,SIZE_NAME,SPECIMEN_FORM,STAGE,STAGE_NAME,STATION_NAME,TAXON_NAME,TAXON_SIZE,VOLUME_FILTERED,YEAR,ZOOP_COPEPOD_NAUPLII,ZOOP_EUPHAUSIID_EGG
42,OS17-01,5,63.9584,1.9987,909.616,28.4255,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,3,MEDUSA,71,Hydromedusae,2,9.006,2017,,
42,OS17-01,5,63.9584,1.9987,6367.312,198.9785,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,71,Polychaete larvae,999,9.006,2017,,
42,OS17-01,5,63.9584,1.9987,6822.1184,213.1912,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,25,CYPRIS,71,Cirripedia,2,9.006,2017,,
42,OS17-01,5,63.9584,1.9987,3638.464,113.702,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,64,A + J (ADULT/JUVENILE),71,Gastropoda,2,9.006,2017,,
42,OS17-01,5,63.9584,1.9987,5002.8864,156.3402,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,71,Bivalvia,999,9.006,2017,,
42,OS17-01,5,63.9584,1.9987,65947.1456,2060.8483,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,71,Fritillaria spp.,2,9.006,2017,,
42,OS17-01,5,63.9584,1.9987,8641.3504,270.0422,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,DAMAGED,L,999,NOT DETERMINED,71,Fritillaria spp. (head only),7,9.006,2017,,
42,OS17-01,5,63.9584,1.9987,909.616,28.4255,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,71,Oikopleura spp.,2,9.006,2017,,
42,OS17-01,5,63.9584,1.9987,909.616,28.4255,,,20BON,Arctic,2017-09-05 14:25,,3,GOOD,71.4989,-165.4096,32,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,71,Echinodermata,2,9.006,2017,,
43,OS17-01,5,4.8873,0.1481,62.5746,1.8962,,,60BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,505,,9,1,,1,MALE,NOT DETERMINED,K,0,ADULT,72,Calanus glacialis,999,67.503,2017,,
43,OS17-01,5,4.8873,0.1481,62.5746,1.8962,,,60BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,505,,9,1,,2,FEMALE,NOT DETERMINED,K,0,ADULT,72,Calanus glacialis,999,67.503,2017,,
43,OS17-01,5,4.8873,0.1481,15330.8727,464.5719,,,60BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),72,Calanus glacialis,999,67.503,2017,,
43,OS17-01,5,4.8873,0.1481,62.5746,1.8962,,,60BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,23,C - 4 (COPEPODITE IV),72,Calanus glacialis,999,67.503,2017,,
43,OS17-01,5,4.8873,0.1481,125.1492,3.7924,,,60BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,29,FURCILIA,72,Euphausiacea,999,67.503,2017,,
43,OS17-01,5,63.5415,1.9255,271.1181,8.2157,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,72,Centropages spp.,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,1084.4658,32.8626,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,1,MALE,NOT DETERMINED,L,0,ADULT,72,Oithona similis,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,4066.7517,123.2349,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,72,Oithona similis,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,4880.1027,147.8819,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),72,Oithona similis,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,7591.2705,230.0385,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,72,Oithona spp.,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,271.1181,8.2157,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,1,MALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),72,Pseudocalanus spp.,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,271.1181,8.2157,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,23,C - 4 (COPEPODITE IV),72,Pseudocalanus spp.,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,813.351,24.647,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),72,Pseudocalanus spp.,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,271.1181,8.2157,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),72,Unidentified Calanids,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,1626.702,49.294,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,72,Chaetognatha,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,3253.4007,98.5879,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,72,Limacina helicina,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,542.2329,16.4313,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,3,MEDUSA,72,Aglantha digitale,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,1355.5839,41.0783,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,72,Anthozoa,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,542.2329,16.4313,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,64,A + J (ADULT/JUVENILE),72,Hyperiidea,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,78623.8761,2382.5417,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,72,Fritillaria spp.,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,813.351,24.647,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,DAMAGED,L,999,NOT DETERMINED,72,Fritillaria spp. (head only),7,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,542.2329,16.4313,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,72,Oikopleura spp.,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,813.351,24.647,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,72,Bivalvia,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,3524.5188,106.8036,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,72,Echinodermata,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,5151.2208,156.0976,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,25,CYPRIS,72,Cirripedia,2,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,542.2329,16.4313,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,72,Polychaete larvae,999,7.79,2017,,
43,OS17-01,5,63.5415,1.9255,,,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,13,NAUPLIUS,72,Copepod nauplii < 150 um,999,7.79,2017,Y,
43,OS17-01,5,63.5415,1.9255,,,,,20BON,Arctic,2017-09-05 21:06,,4,GOOD,71.4971,-163.8304,33,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,11,EGG,72,Euphausiacea,999,7.79,2017,,Y
44,OS17-01,6,5.4162,0.1593,4.4438,0.1307,,,60BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,505,,9,1,,1,MALE,NOT DETERMINED,K,0,ADULT,73,Calanus glacialis,999,81.6,2017,,
44,OS17-01,6,5.4162,0.1593,404.4436,11.8954,,,60BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),73,Calanus glacialis,999,81.6,2017,,
44,OS17-01,6,5.4162,0.1593,148.8894,4.3791,,,60BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,23,C - 4 (COPEPODITE IV),73,Calanus glacialis,999,81.6,2017,,
44,OS17-01,6,5.4162,0.1593,88.8896,2.6144,,,60BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,29,FURCILIA,73,Euphausiacea,999,81.6,2017,,
44,OS17-01,6,18.9686,0.5579,1942.4234,57.1301,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,21,C - 2 (COPEPODITE II),73,Pseudocalanus spp.,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,1942.4234,57.1301,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),73,Pseudocalanus spp.,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,1942.4234,57.1301,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,73,Chaetognatha,2,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,227263.5582,6684.2223,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,73,Fritillaria spp.,2,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,971.2134,28.5651,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,73,Oikopleura spp.,2,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,4856.0602,142.8253,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,73,Echinodermata,2,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,1942.4234,57.1301,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,73,Bivalvia,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,,,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,13,NAUPLIUS,73,Copepod nauplii < 150 um,999,8.962,2017,Y,
44,OS17-01,6,18.9686,0.5579,971.2134,28.5651,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,73,Acartia spp.,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,2913.6368,85.6952,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,1,MALE,NOT DETERMINED,L,0,ADULT,73,Oithona similis,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,9712.117,285.6505,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,73,Oithona similis,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,13596.9638,399.9107,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),73,Oithona similis,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,18453.024,542.736,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,73,Oithona spp.,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,971.2134,28.5651,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,73,Pseudocalanus spp.,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,1942.4234,57.1301,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,2,FEMALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),73,Pseudocalanus spp.,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,971.2134,28.5651,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,23,C - 4 (COPEPODITE IV),73,Pseudocalanus spp.,999,8.962,2017,,
44,OS17-01,6,18.9686,0.5579,3884.8468,114.2602,,,20BON,Arctic,2017-09-06 14:32,,3,GOOD,71.4947,-162.2083,34,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,22,C - 3 (COPEPODITE III),73,Pseudocalanus spp.,999,8.962,2017,,
47,OS17-01,6,3.7851,0.1023,4.0404,0.1092,,,60BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,23,C - 4 (COPEPODITE IV),74,Calanus hyperboreus,999,97.71,2017,,
47,OS17-01,6,3.7851,0.1023,4.0404,0.1092,,,60BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,29,FURCILIA,74,Euphausiacea,999,97.71,2017,,
47,OS17-01,6,3.7851,0.1023,1090.575,29.475,,,60BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,24,C - 5 (COPEPODITE V),74,Calanus glacialis,999,97.71,2017,,
47,OS17-01,6,3.7851,0.1023,56.5471,1.5283,,,60BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,23,C - 4 (COPEPODITE IV),74,Calanus glacialis,999,97.71,2017,,
47,OS17-01,6,3.7851,0.1023,4.0404,0.1092,,,60BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,505,,9,1,,999,NOT DETERMINED,NOT DETERMINED,K,19,C-1 TO C-4,74,Paraeuchaeta spp.,999,97.71,2017,,
47,OS17-01,6,10.2749,0.2777,32000.0013,864.8649,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,74,Fritillaria spp.,2,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,4821.9177,130.3221,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,DAMAGED,L,999,NOT DETERMINED,74,Fritillaria spp. (head only),7,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,1315.0688,35.5424,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,3,MEDUSA,74,Hydromedusae,2,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,,,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,13,NAUPLIUS,74,Copepod nauplii < 150 um,999,10.804,2017,Y,
47,OS17-01,6,10.2749,0.2777,438.3575,11.8475,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),74,Acartia spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,9205.4779,248.7967,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,74,Acartia spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,438.3575,11.8475,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,DAMAGED,L,999,NOT DETERMINED,74,Acartia spp.,7,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,1315.0688,35.5424,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,74,Centropages spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,876.7113,23.6949,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,1,MALE,NOT DETERMINED,L,0,ADULT,74,Oithona similis,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,6575.344,177.712,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,74,Oithona similis,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,7013.6978,189.5594,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),74,Oithona spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,17534.2482,473.8986,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,74,Oithona spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,1753.4263,47.3899,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,DAMAGED,L,999,NOT DETERMINED,74,Oithona spp.,7,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,876.7113,23.6949,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,1,MALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),74,Pseudocalanus spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,876.7113,23.6949,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,2,FEMALE,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),74,Pseudocalanus spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,438.3575,11.8475,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,23,C - 4 (COPEPODITE IV),74,Pseudocalanus spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,1315.0688,35.5424,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,22,C - 3 (COPEPODITE III),74,Pseudocalanus spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,2191.7801,59.2373,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,21,C - 2 (COPEPODITE II),74,Pseudocalanus spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,1315.0688,35.5424,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,20,C - 1 (COPEPODITE I),74,Pseudocalanus spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,438.3575,11.8475,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,2,FEMALE,NOT DETERMINED,L,0,ADULT,74,Triconia spp.,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,876.7113,23.6949,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,64,A + J (ADULT/JUVENILE),74,Gastropoda,2,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,15780.8219,426.5087,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,74,Bivalvia,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,5698.629,154.017,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,74,Echinodermata,2,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,2630.1376,71.0848,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,74,Polychaete larvae,999,10.804,2017,,
47,OS17-01,6,10.2749,0.2777,2191.7801,59.2373,,,20BON,Arctic,2017-09-06 21:28,,4,GOOD,71.4959,-160.6469,37,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,25,CYPRIS,74,Cirripedia,2,10.804,2017,,
53,OS17-01,7,28.38,0.66,990.7587,23.0409,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,75,Polychaete larvae,999,16.666,2017,,
53,OS17-01,7,28.38,0.66,12549.6231,291.8517,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,25,CYPRIS,75,Cirripedia,2,16.666,2017,,
53,OS17-01,7,28.38,0.66,13210.1289,307.2123,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,51,LARVA,75,Bivalvia,999,16.666,2017,,
53,OS17-01,7,28.38,0.66,1321.0116,30.7212,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,51,LARVA,75,Echinodermata,2,16.666,2017,,
53,OS17-01,7,28.38,0.66,,,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,13,NAUPLIUS,75,Copepod nauplii < 150 um,999,16.666,2017,Y,
53,OS17-01,7,28.38,0.66,38309.3708,890.9156,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,< 5 mm,L,999,NOT DETERMINED,75,Fritillaria spp.,2,16.666,2017,,
53,OS17-01,7,28.38,0.66,660.5058,15.3606,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,24,C - 5 (COPEPODITE V),75,Acartia longiremis,999,16.666,2017,,
53,OS17-01,7,28.38,0.66,2311.7746,53.7622,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,75,Acartia spp.,999,16.666,2017,,
53,OS17-01,7,28.38,0.66,330.2529,7.6803,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,21,C - 2 (COPEPODITE II),75,Calanus glacialis,999,16.666,2017,,
53,OS17-01,7,28.38,0.66,990.7587,23.0409,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,75,Centropages spp.,999,16.666,2017,,
53,OS17-01,7,28.38,0.66,990.7587,23.0409,,,20BON,Arctic,2017-09-07 05:24,,3,GOOD,71.4853,-159.1695,43,153,,9,1,,999,NOT DETERMINED,NOT DETERMINED,L,19,C-1 TO C-4,75,Eurytemora spp.,999,16.666,2017,,
